,Type,Skin,Rating,Reviews,Product
9161,General Moisturizer,sensitive,4.4,163,Skin Caviar Luxe Cream - La Prairie
9162,General Moisturizer,dark spots,4.4,163,Skin Caviar Luxe Cream - La Prairie
9163,General Moisturizer,texture,4.4,163,Skin Caviar Luxe Cream - La Prairie
9164,Sunscreen,oil,3.9,14294,Mineral Sunscreen Lotion for Face - SPF 50 - CeraVe
9165,Sunscreen,acne,3.9,14294,Mineral Sunscreen Lotion for Face - SPF 50 - CeraVe
9166,Sunscreen,age,3.9,14294,Mineral Sunscreen Lotion for Face - SPF 50 - CeraVe
9167,Sunscreen,brightening,3.9,14294,Mineral Sunscreen Lotion for Face - SPF 50 - CeraVe
9168,Sunscreen,large pores,3.9,14294,Mineral Sunscreen Lotion for Face - SPF 50 - CeraVe
9169,Sunscreen,sensitive,3.9,14294,Mineral Sunscreen Lotion for Face - SPF 50 - CeraVe
9170,General Moisturizer,oil,4.6,2407,Face Cream - Mad Hippie
9171,General Moisturizer,acne,4.6,2407,Face Cream - Mad Hippie
9172,General Moisturizer,age,4.6,2407,Face Cream - Mad Hippie
9173,General Moisturizer,brightening,4.6,2407,Face Cream - Mad Hippie
9174,General Moisturizer,large pores,4.6,2407,Face Cream - Mad Hippie
9175,General Moisturizer,scar healing,4.6,2407,Face Cream - Mad Hippie
9176,Serum,oil,4.8,18,Pore Refining Solutions Correcting Serum - Clinique
9177,Serum,acne,4.8,18,Pore Refining Solutions Correcting Serum - Clinique
9178,Serum,age,4.8,18,Pore Refining Solutions Correcting Serum - Clinique
9179,Serum,brightening,4.8,18,Pore Refining Solutions Correcting Serum - Clinique
9180,Serum,large pores,4.8,18,Pore Refining Solutions Correcting Serum - Clinique
9181,Serum,dark spots,4.8,18,Pore Refining Solutions Correcting Serum - Clinique
9182,Serum,texture,4.8,18,Pore Refining Solutions Correcting Serum - Clinique
9183,Serum,oil,4.4,5168,Retinol Boost Serum - Neutrogena
9184,Serum,acne,4.4,5168,Retinol Boost Serum - Neutrogena
9185,Serum,age,4.4,5168,Retinol Boost Serum - Neutrogena
9186,Serum,brightening,4.4,5168,Retinol Boost Serum - Neutrogena
9187,Serum,large pores,4.4,5168,Retinol Boost Serum - Neutrogena
9188,Serum,scar healing,4.4,5168,Retinol Boost Serum - Neutrogena
9189,Serum,dark spots,4.4,5168,Retinol Boost Serum - Neutrogena
9190,Serum,texture,4.4,5168,Retinol Boost Serum - Neutrogena
9191,Day Moisturizer,oil,4.7,7803,Double-Duty Face Moisturizer SPF 20 - Jack Black
9192,Day Moisturizer,acne,4.7,7803,Double-Duty Face Moisturizer SPF 20 - Jack Black
9193,Day Moisturizer,age,4.7,7803,Double-Duty Face Moisturizer SPF 20 - Jack Black
9194,Day Moisturizer,brightening,4.7,7803,Double-Duty Face Moisturizer SPF 20 - Jack Black
9195,Day Moisturizer,large pores,4.7,7803,Double-Duty Face Moisturizer SPF 20 - Jack Black
9196,Day Moisturizer,scar healing,4.7,7803,Double-Duty Face Moisturizer SPF 20 - Jack Black
9197,Day Moisturizer,dark spots,4.7,7803,Double-Duty Face Moisturizer SPF 20 - Jack Black
9198,Day Moisturizer,texture,4.7,7803,Double-Duty Face Moisturizer SPF 20 - Jack Black
9199,Eye Moisturizer,oil,4.5,33828,RETINOL Eye Contour Gel Anti-Wrinkle Concentrate - REVOX B77
9200,Eye Moisturizer,acne,4.5,33828,RETINOL Eye Contour Gel Anti-Wrinkle Concentrate - REVOX B77
9201,Eye Moisturizer,age,4.5,33828,RETINOL Eye Contour Gel Anti-Wrinkle Concentrate - REVOX B77
9202,Eye Moisturizer,large pores,4.5,33828,RETINOL Eye Contour Gel Anti-Wrinkle Concentrate - REVOX B77
9203,Eye Moisturizer,scar healing,4.5,33828,RETINOL Eye Contour Gel Anti-Wrinkle Concentrate - REVOX B77
9204,Eye Moisturizer,dark spots,4.5,33828,RETINOL Eye Contour Gel Anti-Wrinkle Concentrate - REVOX B77
9205,Eye Moisturizer,texture,4.5,33828,RETINOL Eye Contour Gel Anti-Wrinkle Concentrate - REVOX B77
9206,Face Cleanser,oil,4.7,18183,Real Flower Cleansing Water Rose - Neogen
9207,Face Cleanser,age,4.7,18183,Real Flower Cleansing Water Rose - Neogen
9208,Face Cleanser,brightening,4.7,18183,Real Flower Cleansing Water Rose - Neogen
9209,Face Cleanser,scar healing,4.7,18183,Real Flower Cleansing Water Rose - Neogen
9210,Face Cleanser,sensitive,4.7,18183,Real Flower Cleansing Water Rose - Neogen
9211,Face Cleanser,texture,4.7,18183,Real Flower Cleansing Water Rose - Neogen
9212,Sunscreen,oil,4.1,9415,Sheer Mineral Face Liquid Sunscreen Broad Spectrum SPF 50 - Cetaphil
9213,Sunscreen,acne,4.1,9415,Sheer Mineral Face Liquid Sunscreen Broad Spectrum SPF 50 - Cetaphil
9214,Sunscreen,age,4.1,9415,Sheer Mineral Face Liquid Sunscreen Broad Spectrum SPF 50 - Cetaphil
9215,Sunscreen,brightening,4.1,9415,Sheer Mineral Face Liquid Sunscreen Broad Spectrum SPF 50 - Cetaphil
9216,Sunscreen,scar healing,4.1,9415,Sheer Mineral Face Liquid Sunscreen Broad Spectrum SPF 50 - Cetaphil
9217,Sunscreen,sensitive,4.1,9415,Sheer Mineral Face Liquid Sunscreen Broad Spectrum SPF 50 - Cetaphil
9224,Serum,oil,4.6,17999,Vinosource-Hydra Serum - Caudalie
9225,Serum,age,4.6,17999,Vinosource-Hydra Serum - Caudalie
9226,Serum,brightening,4.6,17999,Vinosource-Hydra Serum - Caudalie
9227,Serum,large pores,4.6,17999,Vinosource-Hydra Serum - Caudalie
9228,Serum,scar healing,4.6,17999,Vinosource-Hydra Serum - Caudalie
9229,Serum,texture,4.6,17999,Vinosource-Hydra Serum - Caudalie
9230,Facial Treatment,oil,4.6,1726,RetrinAL 0.1 Intensive Cream - Avène
9231,Facial Treatment,acne,4.6,1726,RetrinAL 0.1 Intensive Cream - Avène
9232,Facial Treatment,age,4.6,1726,RetrinAL 0.1 Intensive Cream - Avène
9233,Facial Treatment,brightening,4.6,1726,RetrinAL 0.1 Intensive Cream - Avène
9234,Facial Treatment,large pores,4.6,1726,RetrinAL 0.1 Intensive Cream - Avène
9235,Facial Treatment,scar healing,4.6,1726,RetrinAL 0.1 Intensive Cream - Avène
9236,Facial Treatment,dark spots,4.6,1726,RetrinAL 0.1 Intensive Cream - Avène
9237,Facial Treatment,texture,4.6,1726,RetrinAL 0.1 Intensive Cream - Avène
9238,Facial Treatment,oil,4.5,81290,Apple Cider Vinegar Acid Peel - The INKEY List
9239,Facial Treatment,age,4.5,81290,Apple Cider Vinegar Acid Peel - The INKEY List
9240,Facial Treatment,brightening,4.5,81290,Apple Cider Vinegar Acid Peel - The INKEY List
9241,Facial Treatment,large pores,4.5,81290,Apple Cider Vinegar Acid Peel - The INKEY List
9242,Facial Treatment,dark spots,4.5,81290,Apple Cider Vinegar Acid Peel - The INKEY List
9243,Facial Treatment,texture,4.5,81290,Apple Cider Vinegar Acid Peel - The INKEY List
9244,Facial Treatment,oil,4.5,72144,Dry It Out Acne Gel Spot Treatment - Pacifica
9245,Facial Treatment,acne,4.5,72144,Dry It Out Acne Gel Spot Treatment - Pacifica
9246,Facial Treatment,brightening,4.5,72144,Dry It Out Acne Gel Spot Treatment - Pacifica
9247,Facial Treatment,large pores,4.5,72144,Dry It Out Acne Gel Spot Treatment - Pacifica
